date,cluster_id,demand,temperature,supply
2022-08-22,1_1,172.0,18.4,171.0
2022-08-22,1_2,37.0,18.4,50.0
2022-08-22,1_3,3.0,18.4,3.0
2022-08-22,1_4,132.0,18.4,108.0
2022-08-22,1_5,23.0,18.4,39.0
2022-08-22,1_6,87.0,18.4,95.0
2022-08-22,2_0,10.0,18.4,8.0
2022-08-22,2_1,67.0,18.4,61.0
2022-08-22,2_2,21.0,18.4,30.0
2022-08-22,2_3,113.0,18.4,112.0
2022-08-23,0_0,1475.0,18.7,1596.0
2022-08-23,0_1,5.0,18.7,9.0
2022-08-23,0_10,1075.0,18.7,1070.0
2022-08-23,0_11,597.0,18.7,654.0
2022-08-23,0_12,37.0,18.7,39.0
2022-08-23,0_13,502.0,18.7,516.0
2022-08-23,0_14,55.0,18.7,53.0
2022-08-23,0_15,215.0,18.7,187.0
2022-08-23,0_16,646.0,18.7,552.0
2022-08-23,0_17,465.0,18.7,468.0
2022-08-23,0_18,44.0,18.7,38.0
2022-08-23,0_2,1006.0,18.7,959.0
2022-08-23,0_3,27.0,18.7,24.0
2022-08-23,0_4,208.0,18.7,197.0
2022-08-23,0_5,115.0,18.7,110.0
2022-08-23,0_6,1176.0,18.7,1142.0
2022-08-23,0_7,403.0,18.7,430.0
2022-08-23,0_8,51.0,18.7,62.0
2022-08-23,0_9,38.0,18.7,34.0
2022-08-23,1_0,77.0,18.7,67.0
2022-08-23,1_1,203.0,18.7,211.0
2022-08-23,1_2,35.0,18.7,45.0
2022-08-23,1_3,4.0,18.7,6.0
2022-08-23,1_4,126.0,18.7,120.0
2022-08-23,1_5,52.0,18.7,54.0
2022-08-23,1_6,101.0,18.7,95.0
2022-08-23,2_0,11.0,18.7,12.0
2022-08-23,2_1,57.0,18.7,55.0
2022-08-23,2_2,35.0,18.7,31.0
2022-08-23,2_3,88.0,18.7,93.0
2022-08-24,0_0,1434.0,17.1,1511.0
2022-08-24,0_1,11.0,17.1,12.0
2022-08-24,0_10,973.0,17.1,983.0
2022-08-24,0_11,622.0,17.1,645.0
2022-08-24,0_12,48.0,17.1,49.0
2022-08-24,0_13,474.0,17.1,486.0
2022-08-24,0_14,54.0,17.1,58.0
2022-08-24,0_15,208.0,17.1,185.0
2022-08-24,0_16,643.0,17.1,528.0
2022-08-24,0_17,422.0,17.1,393.0
2022-08-24,0_18,32.0,17.1,42.0
2022-08-24,0_2,1057.0,17.1,1062.0
2022-08-24,0_3,26.0,17.1,23.0
2022-08-24,0_4,180.0,17.1,158.0
2022-08-24,0_5,109.0,17.1,97.0
2022-08-24,0_6,1115.0,17.1,1159.0
2022-08-24,0_7,425.0,17.1,429.0
2022-08-24,0_8,42.0,17.1,52.0
2022-08-24,0_9,47.0,17.1,50.0
2022-08-24,1_0,75.0,17.1,66.0
2022-08-24,1_1,221.0,17.1,238.0
2022-08-24,1_2,29.0,17.1,37.0
2022-08-24,1_3,5.0,17.1,6.0
2022-08-24,1_4,101.0,17.1,89.0
2022-08-24,1_5,41.0,17.1,43.0
2022-08-24,1_6,105.0,17.1,98.0
2022-08-24,2_0,9.0,17.1,7.0
2022-08-24,2_1,63.0,17.1,57.0
2022-08-24,2_2,33.0,17.1,33.0
2022-08-24,2_3,95.0,17.1,103.0
2022-08-25,0_0,1501.0,17.8,1579.0
2022-08-25,0_1,12.0,17.8,5.0
2022-08-25,0_10,983.0,17.8,1041.0
2022-08-25,0_11,580.0,17.8,619.0
2022-08-25,0_12,39.0,17.8,43.0
2022-08-25,0_13,458.0,17.8,487.0
2022-08-25,0_14,57.0,17.8,59.0
2022-08-25,0_15,221.0,17.8,209.0
2022-08-25,0_16,674.0,17.8,580.0
2022-08-25,0_17,440.0,17.8,426.0
2022-08-25,0_18,46.0,17.8,62.0
2022-08-25,0_2,1010.0,17.8,964.0
2022-08-25,0_3,20.0,17.8,24.0
2022-08-25,0_4,197.0,17.8,185.0
2022-08-25,0_5,128.0,17.8,124.0
2022-08-25,0_6,1108.0,17.8,1086.0
2022-08-25,0_7,438.0,17.8,409.0
2022-08-25,0_8,53.0,17.8,56.0
2022-08-25,0_9,41.0,17.8,49.0
2022-08-25,1_0,78.0,17.8,71.0
2022-08-25,1_1,204.0,17.8,220.0
2022-08-25,1_2,39.0,17.8,41.0
2022-08-25,1_3,5.0,17.8,4.0
2022-08-25,1_4,119.0,17.8,111.0
2022-08-25,1_5,59.0,17.8,67.0
2022-08-25,1_6,98.0,17.8,87.0
2022-08-25,2_0,9.0,17.8,7.0
2022-08-25,2_1,54.0,17.8,55.0
2022-08-25,2_2,37.0,17.8,49.0
2022-08-25,2_3,104.0,17.8,93.0
2022-08-26,0_0,1141.0,18.1,1240.0
2022-08-26,0_1,8.0,18.1,5.0
2022-08-26,0_10,931.0,18.1,921.0
2022-08-26,0_11,506.0,18.1,540.0
2022-08-26,0_12,47.0,18.1,52.0
2022-08-26,0_13,460.0,18.1,447.0
2022-08-26,0_14,56.0,18.1,62.0
2022-08-26,0_15,263.0,18.1,224.0
2022-08-26,0_16,684.0,18.1,567.0
2022-08-26,0_17,433.0,18.1,481.0
2022-08-26,0_18,44.0,18.1,45.0
2022-08-26,0_2,1079.0,18.1,1105.0
2022-08-26,0_3,11.0,18.1,16.0
2022-08-26,0_4,228.0,18.1,189.0
2022-08-26,0_5,109.0,18.1,104.0
2022-08-26,0_6,1073.0,18.1,1095.0
2022-08-26,0_7,392.0,18.1,360.0
2022-08-26,0_8,80.0,18.1,100.0
2022-08-26,0_9,42.0,18.1,33.0
2022-08-26,1_0,81.0,18.1,65.0
2022-08-26,1_1,160.0,18.1,171.0
2022-08-26,1_2,35.0,18.1,43.0
2022-08-26,1_3,1.0,18.1,7.0
2022-08-26,1_4,135.0,18.1,129.0
2022-08-26,1_5,43.0,18.1,49.0
2022-08-26,1_6,105.0,18.1,97.0
2022-08-26,2_0,8.0,18.1,9.0
2022-08-26,2_1,55.0,18.1,42.0
2022-08-26,2_2,29.0,18.1,24.0
2022-08-26,2_3,73.0,18.1,90.0
2022-08-27,0_0,854.0,16.9,857.0
2022-08-27,0_1,18.0,16.9,19.0
2022-08-27,0_10,568.0,16.9,593.0
2022-08-27,0_11,456.0,16.9,432.0
2022-08-27,0_12,47.0,16.9,48.0
2022-08-27,0_13,483.0,16.9,493.0
2022-08-27,0_14,48.0,16.9,45.0
2022-08-27,0_15,303.0,16.9,270.0
2022-08-27,0_16,642.0,16.9,546.0
2022-08-27,0_17,458.0,16.9,495.0
2022-08-27,0_18,87.0,16.9,80.0
2022-08-27,0_2,1098.0,16.9,1127.0
2022-08-27,0_3,17.0,16.9,14.0
2022-08-27,0_4,298.0,16.9,330.0
2022-08-27,0_5,157.0,16.9,206.0
2022-08-27,0_6,899.0,16.9,860.0
2022-08-27,0_7,362.0,16.9,355.0
2022-08-27,0_8,136.0,16.9,164.0
2022-08-27,0_9,38.0,16.9,35.0
2022-08-27,1_0,69.0,16.9,69.0
2022-08-27,1_1,184.0,16.9,199.0
2022-08-27,1_2,31.0,16.9,38.0
2022-08-27,1_3,4.0,16.9,5.0
2022-08-27,1_4,91.0,16.9,86.0
2022-08-27,1_5,56.0,16.9,47.0
2022-08-27,1_6,73.0,16.9,64.0
2022-08-27,2_0,8.0,16.9,10.0
2022-08-27,2_1,63.0,16.9,55.0
2022-08-27,2_2,34.0,16.9,32.0
2022-08-27,2_3,84.0,16.9,92.0
2022-08-28,0_0,765.0,17.4,746.0
2022-08-28,0_1,13.0,17.4,18.0
2022-08-28,0_10,597.0,17.4,569.0
2022-08-28,0_11,410.0,17.4,449.0
2022-08-28,0_12,33.0,17.4,28.0
2022-08-28,0_13,346.0,17.4,389.0
2022-08-28,0_14,48.0,17.4,47.0
2022-08-28,0_15,311.0,17.4,280.0
2022-08-28,0_16,587.0,17.4,517.0
2022-08-28,0_17,420.0,17.4,444.0
2022-08-28,0_18,59.0,17.4,64.0
2022-08-28,0_2,888.0,17.4,906.0
2022-08-28,0_3,16.0,17.4,27.0
2022-08-28,0_4,279.0,17.4,301.0
2022-08-28,0_5,180.0,17.4,193.0
2022-08-28,0_6,809.0,17.4,777.0
2022-08-28,0_7,338.0,17.4,337.0
2022-08-28,0_8,145.0,17.4,163.0
2022-08-28,0_9,33.0,17.4,22.0
2022-08-28,1_0,67.0,17.4,61.0
2022-08-28,1_1,150.0,17.4,168.0
2022-08-28,1_2,53.0,17.4,49.0
2022-08-28,1_3,2.0,17.4,4.0
2022-08-28,1_4,95.0,17.4,82.0
2022-08-28,1_5,36.0,17.4,43.0
2022-08-28,1_6,64.0,17.4,60.0
2022-08-28,2_0,4.0,17.4,5.0
2022-08-28,2_1,34.0,17.4,35.0
2022-08-28,2_2,37.0,17.4,32.0
2022-08-28,2_3,76.0,17.4,79.0
2022-08-29,0_0,1207.0,18.4,1370.0
2022-08-29,0_1,14.0,18.4,13.0
2022-08-29,0_10,904.0,18.4,894.0
2022-08-29,0_11,462.0,18.4,486.0
2022-08-29,0_12,36.0,18.4,47.0
2022-08-29,0_13,397.0,18.4,400.0
2022-08-29,0_14,63.0,18.4,69.0
2022-08-29,0_15,166.0,18.4,167.0
2022-08-29,0_16,530.0,18.4,438.0
2022-08-29,0_17,371.0,18.4,368.0
2022-08-29,0_18,53.0,18.4,39.0
2022-08-29,0_2,857.0,18.4,843.0
2022-08-29,0_3,15.0,18.4,19.0
2022-08-29,0_4,193.0,18.4,194.0
2022-08-29,0_5,111.0,18.4,109.0
2022-08-29,0_6,1005.0,18.4,967.0
2022-08-29,0_7,349.0,18.4,322.0
2022-08-29,0_8,70.0,18.4,60.0
2022-08-29,0_9,34.0,18.4,31.0
2022-08-29,1_0,75.0,18.4,72.0
2022-08-29,1_1,153.0,18.4,156.0
2022-08-29,1_2,48.0,18.4,57.0
2022-08-29,1_3,1.0,18.4,3.0
2022-08-29,1_4,142.0,18.4,128.0
2022-08-29,1_5,40.0,18.4,41.0
2022-08-29,1_6,73.0,18.4,76.0
2022-08-29,2_0,7.0,18.4,10.0
2022-08-29,2_1,40.0,18.4,34.0
2022-08-29,2_2,37.0,18.4,36.0
2022-08-29,2_3,92.0,18.4,96.0
2022-08-30,0_0,1431.0,18.2,1571.0
2022-08-30,0_1,10.0,18.2,14.0
2022-08-30,0_10,977.0,18.2,1055.0
2022-08-30,0_11,587.0,18.2,620.0
2022-08-30,0_12,41.0,18.2,42.0
2022-08-30,0_13,461.0,18.2,446.0
2022-08-30,0_14,58.0,18.2,63.0
2022-08-30,0_15,178.0,18.2,162.0
2022-08-30,0_16,615.0,18.2,497.0
2022-08-30,0_17,418.0,18.2,384.0
2022-08-30,0_18,36.0,18.2,39.0
2022-08-30,0_2,954.0,18.2,912.0
2022-08-30,0_3,15.0,18.2,26.0
2022-08-30,0_4,200.0,18.2,205.0
2022-08-30,0_5,122.0,18.2,125.0
2022-08-30,0_6,1101.0,18.2,1069.0
2022-08-30,0_7,404.0,18.2,396.0
2022-08-30,0_8,49.0,18.2,35.0
2022-08-30,0_9,42.0,18.2,38.0
2022-08-30,1_0,76.0,18.2,64.0
2022-08-30,1_1,189.0,18.2,195.0
2022-08-30,1_2,35.0,18.2,46.0
2022-08-30,1_3,1.0,18.2,1.0
2022-08-30,1_4,118.0,18.2,115.0
2022-08-30,1_5,50.0,18.2,48.0
2022-08-30,1_6,105.0,18.2,105.0
2022-08-30,2_0,9.0,18.2,8.0
2022-08-30,2_1,40.0,18.2,36.0
2022-08-30,2_2,45.0,18.2,36.0
2022-08-30,2_3,98.0,18.2,112.0
2022-08-31,0_0,1460.0,17.3,1563.0
2022-08-31,0_1,18.0,17.3,21.0
2022-08-31,0_10,977.0,17.3,1017.0
2022-08-31,0_11,549.0,17.3,554.0
2022-08-31,0_12,49.0,17.3,47.0
2022-08-31,0_13,490.0,17.3,487.0
2022-08-31,0_14,77.0,17.3,71.0
2022-08-31,0_15,217.0,17.3,180.0
2022-08-31,0_16,647.0,17.3,545.0
2022-08-31,0_17,412.0,17.3,413.0
2022-08-31,0_18,57.0,17.3,44.0
2022-08-31,0_2,979.0,17.3,1006.0
2022-08-31,0_3,24.0,17.3,16.0
2022-08-31,0_4,202.0,17.3,188.0
2022-08-31,0_5,128.0,17.3,135.0
2022-08-31,0_6,1056.0,17.3,1062.0
2022-08-31,0_7,392.0,17.3,370.0
2022-08-31,0_8,64.0,17.3,77.0
2022-08-31,0_9,45.0,17.3,47.0
2022-08-31,1_0,74.0,17.3,73.0
2022-08-31,1_1,170.0,17.3,175.0
2022-08-31,1_2,50.0,17.3,58.0
2022-08-31,1_3,1.0,17.3,1.0
2022-08-31,1_4,129.0,17.3,117.0
2022-08-31,1_5,44.0,17.3,51.0
2022-08-31,1_6,112.0,17.3,105.0
2022-08-31,2_0,18.0,17.3,24.0
2022-08-31,2_1,43.0,17.3,41.0
2022-08-31,2_2,42.0,17.3,38.0
2022-08-31,2_3,149.0,17.3,149.0
2022-09-01,0_0,1299.0,16.9,1417.0
2022-09-01,0_1,16.0,16.9,14.0
2022-09-01,0_10,962.0,16.9,995.0
2022-09-01,0_11,561.0,16.9,573.0
2022-09-01,0_12,29.0,16.9,31.0
2022-09-01,0_13,437.0,16.9,429.0
2022-09-01,0_14,59.0,16.9,54.0
2022-09-01,0_15,221.0,16.9,191.0
2022-09-01,0_16,579.0,16.9,500.0
2022-09-01,0_17,381.0,16.9,367.0
2022-09-01,0_18,50.0,16.9,56.0
2022-09-01,0_2,951.0,16.9,934.0
2022-09-01,0_3,20.0,16.9,19.0
2022-09-01,0_4,208.0,16.9,179.0
2022-09-01,0_5,107.0,16.9,127.0
2022-09-01,0_6,1085.0,16.9,1054.0
2022-09-01,0_7,405.0,16.9,427.0
2022-09-01,0_8,50.0,16.9,51.0
2022-09-01,0_9,41.0,16.9,43.0
2022-09-01,1_0,69.0,16.9,53.0
2022-09-01,1_1,184.0,16.9,203.0
2022-09-01,1_2,32.0,16.9,57.0
2022-09-01,1_3,1.0,16.9,2.0
2022-09-01,1_4,156.0,16.9,122.0
2022-09-01,1_5,47.0,16.9,58.0
2022-09-01,1_6,112.0,16.9,106.0
2022-09-01,2_0,7.0,16.9,9.0
2022-09-01,2_1,40.0,16.9,37.0
2022-09-01,2_2,24.0,16.9,26.0
2022-09-01,2_3,99.0,16.9,98.0
2022-09-02,0_0,1070.0,15.6,1135.0
2022-09-02,0_1,9.0,15.6,10.0
2022-09-02,0_10,852.0,15.6,872.0
2022-09-02,0_11,485.0,15.6,526.0
2022-09-02,0_12,40.0,15.6,36.0
2022-09-02,0_13,413.0,15.6,454.0
2022-09-02,0_14,59.0,15.6,52.0
2022-09-02,0_15,255.0,15.6,223.0
2022-09-02,0_16,659.0,15.6,575.0
2022-09-02,0_17,428.0,15.6,413.0
2022-09-02,0_18,37.0,15.6,44.0
2022-09-02,0_2,1058.0,15.6,1027.0
2022-09-02,0_3,17.0,15.6,20.0
2022-09-02,0_4,239.0,15.6,234.0
2022-09-02,0_5,137.0,15.6,127.0
2022-09-02,0_6,1011.0,15.6,1013.0
2022-09-02,0_7,385.0,15.6,388.0
2022-09-02,0_8,84.0,15.6,101.0
2022-09-02,0_9,32.0,15.6,20.0
2022-09-02,1_0,73.0,15.6,63.0
2022-09-02,1_1,226.0,15.6,230.0
2022-09-02,1_2,45.0,15.6,46.0
2022-09-02,1_3,4.0,15.6,3.0
2022-09-02,1_4,139.0,15.6,131.0
2022-09-02,1_5,34.0,15.6,37.0
2022-09-02,1_6,110.0,15.6,121.0
2022-09-02,2_0,15.0,15.6,10.0
2022-09-02,2_1,47.0,15.6,43.0
2022-09-02,2_2,28.0,15.6,28.0
2022-09-02,2_3,128.0,15.6,137.0
2022-09-03,0_0,1072.0,18.2,1048.0
2022-09-03,0_1,18.0,18.2,21.0
2022-09-03,0_10,700.0,18.2,675.0
2022-09-03,0_11,465.0,18.2,458.0
2022-09-03,0_12,39.0,18.2,48.0
2022-09-03,0_13,486.0,18.2,517.0
2022-09-03,0_14,51.0,18.2,51.0
2022-09-03,0_15,353.0,18.2,320.0
2022-09-03,0_16,671.0,18.2,570.0
2022-09-03,0_17,604.0,18.2,609.0
2022-09-03,0_18,94.0,18.2,98.0
2022-09-03,0_2,1049.0,18.2,1125.0
2022-09-03,0_3,15.0,18.2,13.0
2022-09-03,0_4,372.0,18.2,396.0
2022-09-03,0_5,247.0,18.2,256.0
2022-09-03,0_6,876.0,18.2,885.0
2022-09-03,0_7,343.0,18.2,326.0
2022-09-03,0_8,185.0,18.2,226.0
2022-09-03,0_9,29.0,18.2,27.0
2022-09-03,1_0,75.0,18.2,68.0
2022-09-03,1_1,183.0,18.2,187.0
2022-09-03,1_2,40.0,18.2,47.0
2022-09-03,1_3,3.0,18.2,2.0
2022-09-03,1_4,119.0,18.2,116.0
2022-09-03,1_5,29.0,18.2,39.0
2022-09-03,1_6,99.0,18.2,89.0
2022-09-03,2_0,4.0,18.2,7.0
2022-09-03,2_1,32.0,18.2,36.0
2022-09-03,2_2,18.0,18.2,16.0
2022-09-03,2_3,64.0,18.2,59.0
2022-09-04,0_0,906.0,19.4,874.0
2022-09-04,0_1,20.0,19.4,18.0
2022-09-04,0_10,649.0,19.4,616.0
2022-09-04,0_11,394.0,19.4,421.0
2022-09-04,0_12,40.0,19.4,50.0
2022-09-04,0_13,486.0,19.4,555.0
2022-09-04,0_14,20.0,19.4,29.0
2022-09-04,0_15,396.0,19.4,337.0
2022-09-04,0_16,763.0,19.4,609.0
2022-09-04,0_17,590.0,19.4,601.0
2022-09-04,0_18,97.0,19.4,116.0
2022-09-04,0_2,1013.0,19.4,1068.0
2022-09-04,0_3,19.0,19.4,16.0
2022-09-04,0_4,402.0,19.4,441.0
2022-09-04,0_5,292.0,19.4,320.0
2022-09-04,0_6,844.0,19.4,816.0
2022-09-04,0_7,330.0,19.4,333.0
2022-09-04,0_8,212.0,19.4,256.0
2022-09-04,0_9,35.0,19.4,32.0
2022-09-04,1_0,60.0,19.4,49.0
2022-09-04,1_1,171.0,19.4,183.0
2022-09-04,1_2,27.0,19.4,34.0
2022-09-04,1_3,3.0,19.4,3.0
2022-09-04,1_4,104.0,19.4,89.0
2022-09-04,1_5,23.0,19.4,30.0
2022-09-04,1_6,46.0,19.4,46.0
2022-09-04,2_0,7.0,19.4,6.0
2022-09-04,2_1,40.0,19.4,33.0
2022-09-04,2_2,13.0,19.4,18.0
2022-09-04,2_3,57.0,19.4,60.0
2022-09-05,0_0,732.0,23.8,722.0
2022-09-05,0_1,15.0,23.8,20.0
2022-09-05,0_10,548.0,23.8,540.0
2022-09-05,0_11,378.0,23.8,372.0
2022-09-05,0_12,52.0,23.8,48.0
2022-09-05,0_13,412.0,23.8,432.0
2022-09-05,0_14,45.0,23.8,37.0
2022-09-05,0_15,369.0,23.8,356.0
2022-09-05,0_16,713.0,23.8,608.0
2022-09-05,0_17,495.0,23.8,557.0
2022-09-05,0_18,114.0,23.8,127.0
2022-09-05,0_2,946.0,23.8,943.0
2022-09-05,0_3,10.0,23.8,11.0
2022-09-05,0_4,407.0,23.8,405.0
2022-09-05,0_5,421.0,23.8,420.0
2022-09-05,0_6,791.0,23.8,738.0
2022-09-05,0_7,283.0,23.8,292.0
2022-09-05,0_8,340.0,23.8,439.0
2022-09-05,0_9,37.0,23.8,41.0
2022-09-05,1_0,46.0,23.8,50.0
2022-09-05,1_1,130.0,23.8,143.0
2022-09-05,1_2,20.0,23.8,33.0
2022-09-05,1_3,1.0,23.8,1.0
2022-09-05,1_4,69.0,23.8,52.0
2022-09-05,1_5,29.0,23.8,25.0
2022-09-05,1_6,66.0,23.8,57.0
2022-09-05,2_0,11.0,23.8,9.0
2022-09-05,2_1,34.0,23.8,42.0
2022-09-05,2_2,17.0,23.8,13.0
2022-09-05,2_3,54.0,23.8,52.0
2022-09-06,0_0,1425.0,25.3,1493.0
2022-09-06,0_1,14.0,25.3,15.0
2022-09-06,0_10,926.0,25.3,939.0
2022-09-06,0_11,586.0,25.3,603.0
2022-09-06,0_12,50.0,25.3,45.0
2022-09-06,0_13,442.0,25.3,455.0
2022-09-06,0_14,50.0,25.3,54.0
2022-09-06,0_15,228.0,25.3,180.0
2022-09-06,0_16,657.0,25.3,588.0
2022-09-06,0_17,436.0,25.3,456.0
2022-09-06,0_18,49.0,25.3,45.0
2022-09-06,0_2,981.0,25.3,981.0
2022-09-06,0_3,13.0,25.3,13.0
2022-09-06,0_4,207.0,25.3,182.0
2022-09-06,0_5,142.0,25.3,160.0
2022-09-06,0_6,1057.0,25.3,1037.0
2022-09-06,0_7,395.0,25.3,377.0
2022-09-06,0_8,79.0,25.3,118.0
2022-09-06,0_9,41.0,25.3,37.0
2022-09-06,1_0,75.0,25.3,67.0
2022-09-06,1_1,151.0,25.3,159.0
2022-09-06,1_2,33.0,25.3,41.0
2022-09-06,1_3,1.0,25.3,2.0
2022-09-06,1_4,134.0,25.3,117.0
2022-09-06,1_5,35.0,25.3,46.0
2022-09-06,1_6,108.0,25.3,105.0
2022-09-06,2_0,11.0,25.3,7.0
2022-09-06,2_1,42.0,25.3,45.0
2022-09-06,2_2,23.0,25.3,23.0
2022-09-06,2_3,83.0,25.3,84.0
2022-09-07,0_0,1541.0,23.2,1684.0
2022-09-07,0_1,17.0,23.2,19.0
2022-09-07,0_10,1052.0,23.2,1051.0
2022-09-07,0_11,602.0,23.2,617.0
2022-09-07,0_12,42.0,23.2,41.0
2022-09-07,0_13,498.0,23.2,512.0
2022-09-07,0_14,70.0,23.2,74.0
2022-09-07,0_15,222.0,23.2,202.0
2022-09-07,0_16,714.0,23.2,610.0
2022-09-07,0_17,433.0,23.2,406.0
2022-09-07,0_18,56.0,23.2,39.0
2022-09-07,0_2,1075.0,23.2,1057.0
2022-09-07,0_3,18.0,23.2,24.0
2022-09-07,0_4,229.0,23.2,236.0
2022-09-07,0_5,131.0,23.2,142.0
2022-09-07,0_6,1196.0,23.2,1158.0
2022-09-07,0_7,424.0,23.2,430.0
2022-09-07,0_8,61.0,23.2,80.0
2022-09-07,0_9,37.0,23.2,36.0
2022-09-07,1_0,92.0,23.2,81.0
2022-09-07,1_1,181.0,23.2,183.0
2022-09-07,1_2,37.0,23.2,54.0
2022-09-07,1_3,4.0,23.2,4.0
2022-09-07,1_4,153.0,23.2,131.0
2022-09-07,1_5,30.0,23.2,43.0
2022-09-07,1_6,95.0,23.2,96.0
2022-09-07,2_0,8.0,23.2,9.0
2022-09-07,2_1,34.0,23.2,33.0
2022-09-07,2_2,38.0,23.2,30.0
2022-09-07,2_3,98.0,23.2,106.0
2022-09-08,0_0,1796.0,23.8,1846.0
2022-09-08,0_1,21.0,23.8,23.0
2022-09-08,0_10,1238.0,23.8,1203.0
2022-09-08,0_11,662.0,23.8,716.0
2022-09-08,0_12,42.0,23.8,43.0
2022-09-08,0_13,508.0,23.8,536.0
2022-09-08,0_14,56.0,23.8,58.0
2022-09-08,0_15,263.0,23.8,221.0
2022-09-08,0_16,729.0,23.8,633.0
2022-09-08,0_17,494.0,23.8,481.0
2022-09-08,0_18,42.0,23.8,54.0
2022-09-08,0_2,1143.0,23.8,1152.0
2022-09-08,0_3,23.0,23.8,33.0
2022-09-08,0_4,206.0,23.8,193.0
2022-09-08,0_5,152.0,23.8,150.0
2022-09-08,0_6,1313.0,23.8,1352.0
2022-09-08,0_7,513.0,23.8,483.0
2022-09-08,0_8,86.0,23.8,103.0
2022-09-08,0_9,35.0,23.8,42.0
2022-09-08,1_0,94.0,23.8,76.0
2022-09-08,1_1,187.0,23.8,193.0
2022-09-08,1_2,33.0,23.8,45.0
2022-09-08,1_3,6.0,23.8,5.0
2022-09-08,1_4,91.0,23.8,83.0
2022-09-08,1_5,37.0,23.8,49.0
2022-09-08,1_6,97.0,23.8,94.0
2022-09-08,2_0,13.0,23.8,16.0
2022-09-08,2_1,35.0,23.8,33.0
2022-09-08,2_2,42.0,23.8,38.0
2022-09-08,2_3,90.0,23.8,93.0
2022-09-09,0_0,1345.0,20.0,1419.0
2022-09-09,0_1,24.0,20.0,15.0
2022-09-09,0_10,943.0,20.0,975.0
2022-09-09,0_11,669.0,20.0,658.0
2022-09-09,0_12,50.0,20.0,53.0
2022-09-09,0_13,465.0,20.0,508.0
2022-09-09,0_14,63.0,20.0,73.0
2022-09-09,0_15,270.0,20.0,249.0
2022-09-09,0_16,840.0,20.0,720.0
2022-09-09,0_17,468.0,20.0,482.0
2022-09-09,0_18,68.0,20.0,72.0
2022-09-09,0_2,1265.0,20.0,1294.0
2022-09-09,0_3,22.0,20.0,22.0
2022-09-09,0_4,251.0,20.0,265.0
2022-09-09,0_5,172.0,20.0,150.0
2022-09-09,0_6,1202.0,20.0,1191.0
2022-09-09,0_7,471.0,20.0,454.0
2022-09-09,0_8,100.0,20.0,98.0
2022-09-09,0_9,33.0,20.0,23.0
2022-09-09,1_0,93.0,20.0,94.0
2022-09-09,1_1,184.0,20.0,180.0
2022-09-09,1_2,49.0,20.0,58.0
2022-09-09,1_3,3.0,20.0,2.0
2022-09-09,1_4,143.0,20.0,127.0
2022-09-09,1_5,33.0,20.0,35.0
2022-09-09,1_6,88.0,20.0,97.0
2022-09-09,2_0,19.0,20.0,14.0
2022-09-09,2_1,40.0,20.0,39.0
2022-09-09,2_2,31.0,20.0,30.0
2022-09-09,2_3,80.0,20.0,87.0
2022-09-10,0_0,887.0,19.1,910.0
2022-09-10,0_1,20.0,19.1,20.0
2022-09-10,0_10,690.0,19.1,694.0
2022-09-10,0_11,488.0,19.1,506.0
2022-09-10,0_12,48.0,19.1,47.0
2022-09-10,0_13,479.0,19.1,495.0
2022-09-10,0_14,49.0,19.1,50.0
2022-09-10,0_15,327.0,19.1,311.0
2022-09-10,0_16,792.0,19.1,723.0
2022-09-10,0_17,504.0,19.1,524.0
2022-09-10,0_18,83.0,19.1,102.0
2022-09-10,0_2,1249.0,19.1,1236.0
2022-09-10,0_3,14.0,19.1,17.0
2022-09-10,0_4,331.0,19.1,343.0
2022-09-10,0_5,188.0,19.1,202.0
2022-09-10,0_6,972.0,19.1,946.0
2022-09-10,0_7,468.0,19.1,457.0
2022-09-10,0_8,146.0,19.1,162.0
2022-09-10,0_9,38.0,19.1,28.0
2022-09-10,1_0,81.0,19.1,69.0
2022-09-10,1_1,205.0,19.1,205.0
2022-09-10,1_2,41.0,19.1,49.0
2022-09-10,1_3,3.0,19.1,5.0
2022-09-10,1_4,109.0,19.1,108.0
2022-09-10,1_5,44.0,19.1,41.0
2022-09-10,1_6,75.0,19.1,81.0
2022-09-10,2_0,11.0,19.1,11.0
2022-09-10,2_1,36.0,19.1,45.0
2022-09-10,2_2,33.0,19.1,28.0
2022-09-10,2_3,84.0,19.1,80.0
2022-09-11,0_0,723.0,20.2,758.0
2022-09-11,0_1,16.0,20.2,18.0
2022-09-11,0_10,598.0,20.2,648.0
2022-09-11,0_11,418.0,20.2,438.0
2022-09-11,0_12,42.0,20.2,40.0
2022-09-11,0_13,430.0,20.2,405.0
2022-09-11,0_14,38.0,20.2,36.0
2022-09-11,0_15,294.0,20.2,308.0
2022-09-11,0_16,700.0,20.2,658.0
2022-09-11,0_17,491.0,20.2,490.0
2022-09-11,0_18,67.0,20.2,61.0
2022-09-11,0_2,1116.0,20.2,1058.0
2022-09-11,0_3,14.0,20.2,12.0
2022-09-11,0_4,286.0,20.2,303.0
2022-09-11,0_5,176.0,20.2,180.0
2022-09-11,0_6,917.0,20.2,886.0
2022-09-11,0_7,356.0,20.2,361.0
2022-09-11,0_8,137.0,20.2,163.0
2022-09-11,0_9,49.0,20.2,45.0
2022-09-11,1_0,61.0,20.2,61.0
2022-09-11,1_1,189.0,20.2,188.0
2022-09-11,1_2,38.0,20.2,37.0
2022-09-11,1_3,4.0,20.2,4.0
2022-09-11,1_4,76.0,20.2,71.0
